id,name_formal,state,official_sk,district_sk,party,gov_type,city,district_id,valid_to,last_name,valid_from,first_name,links,chamber_id,num_officials,chamber_type
194360,California State Assembly,CA,134778,752675,Democrat,STATE,,60,2018-12-03 00:00:00+00,Cervantes,2016-12-05 00:00:00+00,Sabrina,#,2446,1,LOWER
199469,Ventura City Council,CA,168467,859440,,LOCAL,Ventura,At Large,2020-12-07 00:00:00+00,Weir,2015-11-09 00:00:00+00,Christy,#,3479,7,LOWER
7652,United States House of Representatives,CA,7652,926,Democrat,NATIONAL,,38,2013-01-03 00:00:00+00,Napolitano,2011-01-06 00:00:00+00,Grace,#,4507,0,LOWER
80955,San Jose City Council,CA,3819,2688,,LOCAL,San Jose,3,2015-01-01 00:00:00+00,Liccardo,2010-12-31 00:00:00+00,Sam,181351,2638,1,LOWER
6073,United States House of Representatives,CA,6073,902,Democrat,NATIONAL,,27,2013-01-03 00:00:00+00,Sherman,2011-01-06 00:00:00+00,Brad,#,4507,0,LOWER
194588,Oceanside City Council,CA,168700,858368,,LOCAL,Oceanside,At Large,2018-12-04 00:00:00+00,Kern,2014-12-03 00:00:00+00,Jerome,#,3424,1,LOWER
168628,Simi Valley City Council,CA,168535,858419,,LOCAL,Simi Valley,At Large,2020-12-01 00:00:00+00,Mashburn,2016-12-10 00:00:00+00,Keith,#,3448,1,LOWER
80051,California State Assembly,CA,367,752725,Democrat,STATE,,7,2014-12-01 00:00:00+00,Dickinson,2012-12-03 00:00:00+00,Roger,#,2446,1,LOWER
104551,United States House of Representatives,CA,4757,757218,Democrat,NATIONAL,,17,2017-01-03 00:00:00+00,Honda,2013-01-03 00:00:00+00,Michael,#,4507,1,LOWER
43485,Fresno City Council,CA,15788,1749,,LOCAL,Fresno,7,2011-01-01 00:00:00+00,Perea,1997-01-07 00:00:00+00,Henry,#,2614,1,LOWER
168590,Temecula City Council,CA,168459,858421,,LOCAL,Temecula,At Large,2020-11-30 00:00:00+00,Naggar,2016-11-22 00:00:00+00,Michael,#,4015,1,LOWER
92869,United States House of Representatives,CA,929,757227,Republican,NATIONAL,,25,2015-01-06 00:00:00+00,McKeon,2013-01-03 00:00:00+00,Howard,#,4507,1,LOWER
194351,California State Assembly,CA,134727,752707,Democrat,STATE,,24,2018-12-03 00:00:00+00,Berman,2016-12-05 00:00:00+00,Marc,#,2446,1,LOWER
201300,Burbank City Council,CA,169012,858405,,LOCAL,Burbank,At Large,2021-05-01 00:00:00+00,Springer,2017-05-01 00:00:00+00,Sharon,#,3525,1,LOWER
48427,Oxnard City Council,CA,906,2202,,LOCAL,Oxnard,At Large,2012-12-04 00:00:00+00,Flynn,0001-01-01 00:00:00+00,Timothy,178373,4241,4,LOWER
21058,California Senate,CA,10142,711,Republican,STATE,,37,2012-12-03 00:00:00+00,Emmerson,2010-06-09 00:00:00+00,Bill,#,1403,0,UPPER
80131,California State Assembly,CA,7078,752672,Republican,STATE,,55,2014-12-01 00:00:00+00,Hagman,2012-12-03 00:00:00+00,Curt,#,2446,1,LOWER
195411,Visalia City Council,CA,169005,858396,,LOCAL,Visalia,2,2020-12-07 00:00:00+00,Link,2016-12-16 00:00:00+00,Robert,#,3422,1,LOWER
61226,California Senate,CA,48590,752736,,STATE,,16,2013-08-12 00:00:00+00,VACANT,2013-02-22 20:03:10+00,VACANT,#,1403,1,UPPER
192320,California Senate,CA,13279,752736,Republican,STATE,,16,2018-12-03 00:00:00+00,Fuller,2014-12-01 00:00:00+00,Jean,#,1403,1,UPPER
80969,San Diego City Council,CA,3027,752540,,LOCAL,San Diego,6,2014-12-08 00:00:00+00,Zapf,2012-12-03 00:00:00+00,Lorie,#,4259,1,LOWER
168626,Simi Valley City Council,CA,168532,858419,,LOCAL,Simi Valley,At Large,2018-12-01 00:00:00+00,Huber,2014-12-15 00:00:00+00,Bob,#,3448,1,LOWER
195175,Burbank City Council,CA,169009,858405,,LOCAL,Burbank,At Large,2019-05-01 00:00:00+00,Rogers,2015-05-01 00:00:00+00,Will,#,3525,1,LOWER
110271,Riverside City Council,CA,11068,1795,,LOCAL,Riverside,7,2015-07-07 00:00:00+00,Adams,2010-12-01 00:00:00+00,Steve,#,2717,1,LOWER
200254,Palmdale City Council,CA,170723,858692,,LOCAL,Palmdale,1,2020-11-30 00:00:00+00,Bishop,2016-11-30 00:00:00+00,Austin,#,3878,1,LOWER
195202,Hayward City Council,CA,168414,858346,,LOCAL,Hayward,At Large,2018-11-13 00:00:00+00,Peixoto,2014-06-01 00:00:00+00,Marvin,#,3518,1,LOWER
192304,California Senate,CA,11560,752733,Democrat,STATE,,39,2020-12-07 00:00:00+00,Atkins,2016-12-05 00:00:00+00,Toni,126891,1403,1,UPPER
8339,California Senate,CA,8339,716,Republican,STATE,,19,2012-12-03 00:00:00+00,Strickland,2008-12-01 00:00:00+00,Tony,#,1403,0,UPPER
178545,Oakland City Council,CA,25372,841064,,LOCAL,Oakland,5,2021-01-04 00:00:00+00,Gallo,2015-01-05 00:00:00+00,Noel,#,2823,1,LOWER
184785,Bakersfield City Council,CA,69596,841031,,LOCAL,Bakersfield,1,2018-11-07 00:00:00+00,Rivera,2014-12-01 00:00:00+00,Willie,#,2613,1,LOWER
184787,Bakersfield City Council,CA,15158,841034,,LOCAL,Bakersfield,3,2018-11-07 00:00:00+00,Weir,2014-12-01 00:00:00+00,Ken,#,2613,1,LOWER
188877,Sacramento City Council,CA,79525,2681,,LOCAL,Sacramento,8,2020-11-24 00:00:00+00,Carr,2014-11-25 00:00:00+00,Larry,#,2630,1,LOWER
184386,San Diego City Council,CA,134743,752543,Democrat,LOCAL,San Diego,9,2020-12-07 00:00:00+00,Gomez,2016-12-05 00:00:00+00,Georgette,#,4259,1,LOWER
32673,California Senate,CA,16672,826,Democrat,STATE,,28,2012-12-03 00:00:00+00,Lieu,2011-02-18 00:00:00+00,Ted,195763,1403,0,UPPER
24631,Oakland City Council,CA,8190,1261,,LOCAL,Oakland,4,2015-01-05 00:00:00+00,Schaff,0001-01-01 00:00:00+00,Libby,195827,2823,1,LOWER
178023,Downey City Council,CA,171656,858501,,LOCAL,Downey,2,2018-11-06 00:00:00+00,Ashton,2014-11-01 00:00:00+00,Sean,#,4056,1,LOWER
54575,Los Angeles City Council,CA,7667,948,,LOCAL,Los Angeles,3,2013-07-01 00:00:00+00,Zine,2003-07-01 00:00:00+00,Dennis,#,4327,0,LOWER
181327,San Francisco Board of Supervisors,CA,160,859505,,LOCAL,San Francisco,10,2019-01-08 00:00:00+00,Cohen,2011-01-08 00:00:00+00,Malia,#,2636,1,LOWER
200748,Vista City Council,CA,168836,858425,,LOCAL,Vista,At Large,2018-12-01 00:00:00+00,Franklin,2014-12-01 00:00:00+00,John,#,3808,1,LOWER
195178,Jurupa Valley City Council,CA,173555,859145,,LOCAL,Jurupa Valley,At Large,2021-01-01 00:00:00+00,Kelly,2017-01-01 00:00:00+00,Anthony,#,4316,1,LOWER
32675,California Senate,CA,13016,697,Republican,STATE,,36,2012-12-03 00:00:00+00,Anderson,2010-12-06 00:00:00+00,Joel,#,1403,0,UPPER
32667,California Senate,CA,17746,816,Democrat,STATE,,16,2012-12-03 00:00:00+00,Rubio,2010-12-06 00:00:00+00,Michael,#,1403,0,UPPER
86838,Fresno City Council,CA,8168,390,,LOCAL,Fresno,1,2015-01-06 00:00:00+00,Xiong,2007-01-01 00:00:00+00,Blong,#,2614,1,LOWER
200576,Torrance City Council,CA,168999,858336,,LOCAL,Torrance,At Large,2018-06-12 00:00:00+00,Goodrich,2014-06-10 00:00:00+00,Tim,#,3409,1,LOWER
178447,Anaheim City Council,CA,79533,758706,,LOCAL,Anaheim,At Large,2018-12-04 00:00:00+00,Vanderbilt,2014-12-02 00:00:00+00,James,#,4255,2,LOWER
188358,United States House of Representatives,CA,86313,757202,Democrat,NATIONAL,,31,2019-01-03 00:00:00+00,Aguilar,2015-01-06 00:00:00+00,Peter,#,4507,1,LOWER
79527,Sacramento City Council,CA,7293,2681,,LOCAL,Sacramento,8,2014-04-01 00:00:00+00,Pannell,2006-11-01 00:00:00+00,Bonnie,#,2630,1,LOWER
131328,Bakersfield City Council,CA,24225,841035,,LOCAL,Bakersfield,2,2016-12-01 00:00:00+00,Maxwell,2014-12-01 00:00:00+00,Terry,#,2613,1,LOWER
16874,United States House of Representatives,CA,16874,866,Democrat,NATIONAL,,9,2013-01-03 00:00:00+00,Lee,2011-01-06 00:00:00+00,Barbara,#,4507,0,LOWER
178371,Santa Ana City Council,CA,16178,1693,,LOCAL,Santa Ana,6,2018-12-11 00:00:00+00,Tinajero,2006-12-12 00:00:00+00,Sal,#,2645,1,LOWER
196594,Escondido City Council,CA,174129,859126,,LOCAL,Escondido,2,2018-12-10 00:00:00+00,Masson,2015-10-03 00:00:00+00,John,#,4384,1,LOWER
192582,Richmond City Council,CA,192578,858341,,LOCAL,Richmond,At Large,2019-01-08 00:00:00+00,Recinos,2017-09-05 00:00:00+00,Ada,#,3482,1,LOWER
196657,United States House of Representatives,CA,137144,757207,Democrat,NATIONAL,,20,2019-01-03 00:00:00+00,Panetta,2017-01-03 00:00:00+00,Jimmy,#,4507,1,LOWER
178460,Anaheim City Council,CA,134828,841707,,LOCAL,Anaheim,5,2020-12-01 00:00:00+00,Faessel,2016-12-06 00:00:00+00,Stephen,#,4255,1,LOWER
192448,California Senate,CA,80046,752754,Democrat,STATE,,18,2018-12-03 00:00:00+00,Hertzberg,2014-12-01 00:00:00+00,Robert,#,1403,1,UPPER
170778,Fullerton City Council,CA,168378,858431,,LOCAL,Fullerton,At Large,2018-11-30 00:00:00+00,Whitaker,2010-11-16 00:00:00+00,Bruce,#,3791,1,LOWER
169066,Irvine City Council,CA,168989,858335,,LOCAL,Irvine,At Large,2018-12-01 00:00:00+00,Fox,2016-12-13 00:00:00+00,Melissa,#,3371,1,LOWER
32661,California Senate,CA,476,758,Democrat,STATE,,6,2012-12-03 00:00:00+00,Steinberg,2010-12-06 00:00:00+00,Darrell,#,1403,0,UPPER
80246,Sacramento City Council,CA,80246,2681,,LOCAL,Sacramento,8,2014-11-25 00:00:00+00,VACANT,2014-04-01 00:00:00+00,VACANT,#,2630,1,LOWER
106359,California State Assembly,CA,9284,752696,Democrat,STATE,,14,2016-12-05 00:00:00+00,Bonilla,2012-12-03 00:00:00+00,Susan,#,2446,1,LOWER
199277,California State Assembly,CA,80085,752650,Republican,STATE,,40,2018-12-03 00:00:00+00,Steinorth,2014-12-01 00:00:00+00,Marc,#,2446,1,LOWER
194377,California State Assembly,CA,32926,752670,Democrat,STATE,,69,2018-12-03 00:00:00+00,Daly,2012-12-03 00:00:00+00,Tom,#,2446,1,LOWER
178401,Fresno City Council,CA,12596,1749,,LOCAL,Fresno,7,2019-01-08 00:00:00+00,Olivier,2011-01-06 00:00:00+00,Clint,#,2614,1,LOWER
179482,United States Senate,CA,7785,5,Democrat,NATIONAL,,CA,2019-01-03 00:00:00+00,Feinstein,2007-01-03 00:00:00+00,Dianne,#,2675,2,UPPER
80058,California State Assembly,CA,2172,752706,Democrat,STATE,,28,2014-12-01 00:00:00+00,Fong,2012-12-03 00:00:00+00,Paul,#,2446,1,LOWER
116738,San Francisco Board of Supervisors,CA,99515,1006,,LOCAL,San Francisco,3,2016-01-08 00:00:00+00,Christensen,2015-01-07 00:00:00+00,Julie,#,2636,1,LOWER
197724,Fresno Mayor,CA,1924,190,,LOCAL,Fresno,FRESNO,2021-01-05 00:00:00+00,Brand,2017-01-03 00:00:00+00,Lee,131970,2616,1,EXEC
188496,United States House of Representatives,CA,6144,757237,Democrat,NATIONAL,,37,2019-01-03 00:00:00+00,Bass,2013-01-03 00:00:00+00,Karen,#,4507,1,LOWER
54880,Stockton City Council,CA,54880,2861,,LOCAL,Stockton,5,2013-01-01 00:00:00+00,Burgos,2012-12-03 17:46:16+00,Dyane,#,4253,0,LOWER
54871,Stockton City Council,CA,209,2863,,LOCAL,Stockton,6,2013-01-01 00:00:00+00,Fritchen,0001-01-01 00:00:00+00,Dale,#,4253,0,LOWER
195763,United States House of Representatives,CA,16672,757225,Democrat,NATIONAL,,33,2019-01-03 00:00:00+00,Lieu,2015-01-06 00:00:00+00,Ted,32673,4507,1,LOWER
200153,California State Assembly,CA,32841,752677,Democrat,STATE,,41,2018-12-03 00:00:00+00,Holden,2012-12-03 00:00:00+00,Chris,#,2446,1,LOWER
200821,Lancaster City Council,CA,168513,858345,,LOCAL,Lancaster,At Large,2022-04-01 00:00:00+00,Crist,2015-01-01 00:00:00+00,Marvin,#,4323,1,LOWER
192941,United States House of Representatives,CA,4746,757192,Republican,NATIONAL,,42,2019-01-03 00:00:00+00,Calvert,2013-01-03 00:00:00+00,Ken,#,4507,1,LOWER
201041,Long Beach City Council,CA,129314,2794,,LOCAL,Long Beach,2,2020-07-21 00:00:00+00,Pearce,2016-07-21 00:00:00+00,Jeannine,#,1473,1,LOWER
178445,Anaheim Mayor,CA,68514,758707,,LOCAL,Anaheim,ANAHEIM,2018-12-04 00:00:00+00,Tait,2013-09-24 00:00:00+00,Tom,#,2660,1,EXEC
168588,Bakersfield City Council,CA,156175,841032,,LOCAL,Bakersfield,5,2017-06-28 00:00:00+00,VACANT,2017-01-05 00:00:00+00,VACANT,#,2613,1,LOWER
201044,California Senate,CA,8943,752748,Democrat,STATE,,15,2020-12-07 00:00:00+00,Beall,2012-12-03 00:00:00+00,Jim,#,1403,1,UPPER
168802,Richmond City Council,CA,168439,858341,,LOCAL,Richmond,At Large,2021-01-12 00:00:00+00,Myrick,2017-01-10 00:00:00+00,Jael,#,3482,1,LOWER
159377,United States House of Representatives,CA,1408,757210,Republican,NATIONAL,,4,2019-01-03 00:00:00+00,McClintock,2013-01-03 00:00:00+00,Thomas,#,4507,1,LOWER
201114,California State Assembly,CA,32887,752657,Democrat,STATE,,59,2018-12-03 00:00:00+00,Jones-Sawyer,2012-12-03 00:00:00+00,Reginald,#,2446,1,LOWER
168614,Concord City Council,CA,168552,858413,,LOCAL,Concord,At Large,2020-12-01 00:00:00+00,Birsan,2016-12-06 00:00:00+00,Edi,#,3423,1,LOWER
174567,Inglewood City Council,CA,171987,858589,,LOCAL,Inglewood,4,2019-06-01 00:00:00+00,Franklin,2006-01-01 00:00:00+00,Ralph,#,4087,1,LOWER
184651,Los Angeles City Council,CA,109829,758081,,LOCAL,Los Angeles,8,2019-07-01 00:00:00+00,Harris-Dawson,2015-07-01 00:00:00+00,Marqueece,#,4327,1,LOWER
178391,Fresno City Council,CA,14512,908,,LOCAL,Fresno,3,2019-01-08 00:00:00+00,Baines,2011-01-01 00:00:00+00,Oliver,#,2614,1,LOWER
195825,Oakland City Council,CA,3699,841069,,LOCAL,Oakland,At Large,2021-01-04 00:00:00+00,Kaplan,2015-01-05 00:00:00+00,Rebecca,#,2823,1,LOWER
168510,Ventura City Council,CA,168453,859440,,LOCAL,Ventura,At Large,2018-12-07 00:00:00+00,Tracy,2015-11-09 00:00:00+00,Mike,#,3479,7,LOWER
194209,El Monte City Council,CA,168994,858424,,LOCAL,El Monte,At Large,2018-11-06 00:00:00+00,Gomez,2013-11-05 00:00:00+00,Juventino,#,3812,1,LOWER
79532,Anaheim City Council,CA,68516,758706,,LOCAL,Anaheim,At Large,2014-12-02 00:00:00+00,Eastman,2013-09-24 00:00:00+00,Gail,#,4255,2,LOWER
174683,Daly City Council,CA,173196,858545,,LOCAL,Daly City,At Large,2018-12-10 00:00:00+00,Christensen,2014-12-08 00:00:00+00,Judith,#,3532,1,LOWER
188911,San Jose City Council,CA,136875,2698,,LOCAL,San Jose,8,2021-01-01 00:00:00+00,Arenas,2017-01-01 00:00:00+00,Syliva,#,2638,1,LOWER
197773,Bakersfield City Council,CA,168587,841032,,LOCAL,Bakersfield,5,2020-12-01 00:00:00+00,Freeman,2017-06-28 00:00:00+00,Bruce,#,2613,1,LOWER
106224,Long Beach City Council,CA,80187,2789,,LOCAL,Long Beach,4,2015-04-21 00:00:00+00,VACANT,2014-12-01 00:00:00+00,VACANT,#,1473,1,LOWER
43469,Fresno City Council,CA,16208,656,,LOCAL,Fresno,2,2009-01-01 00:00:00+00,Calhoun,2001-01-02 00:00:00+00,Brian,#,2614,1,LOWER
199161,Los Angeles City Council,CA,5858,758073,,LOCAL,Los Angeles,2,2019-07-01 00:00:00+00,Krekorian,2013-07-01 00:00:00+00,Paul,#,4327,1,LOWER
80049,California State Assembly,CA,11820,752699,Republican,STATE,,3,2014-12-01 00:00:00+00,Logue,2012-12-03 00:00:00+00,Dan,#,2446,1,LOWER
15824,United States House of Representatives,CA,15824,886,Republican,NATIONAL,,19,2011-01-03 00:00:00+00,Radanovich,2009-01-06 00:00:00+00,George,#,4507,0,LOWER
7358,California Governor,CA,7358,87,Republican,STATE,,CA,0001-01-02 00:00:00+00,Maldonado,2009-11-23 00:00:00+00,Abel,#,4456,2,EXEC
54587,Los Angeles City Council,CA,4191,561,,LOCAL,Los Angeles,14,2013-07-01 00:00:00+00,Huizar,2005-01-01 00:00:00+00,José,#,4327,0,LOWER
199687,California Senate,CA,13016,752732,Republican,STATE,,38,2018-12-03 00:00:00+00,Anderson,2014-12-01 00:00:00+00,Joel,#,1403,1,UPPER
168599,Fairfield City Council,CA,168441,858429,,LOCAL,Fairfield,At Large,2018-11-30 00:00:00+00,Price,2014-11-30 00:00:00+00,Harry,#,3505,1,LOWER
200741,San Diego City Council,CA,3027,752536,Republican,LOCAL,San Diego,2,2018-12-03 00:00:00+00,Zapf,2014-12-08 00:00:00+00,Lorie,#,4259,1,LOWER
6826,California Senate,CA,6826,692,Republican,STATE,,33,2008-12-01 00:00:00+00,Ackerman,0001-01-01 00:00:00+00,Dick,#,1403,0,UPPER
34393,United States House of Representatives,CA,11015,865,Democrat,NATIONAL,,8,2013-01-03 00:00:00+00,Pelosi,2011-01-06 00:00:00+00,Nancy,#,4507,0,LOWER
21054,California Senate,CA,11639,830,Democrat,STATE,,30,2012-12-03 00:00:00+00,Calderon,2010-12-06 00:00:00+00,Ron,#,1403,0,UPPER
58911,California Senate,CA,5770,752726,Democrat,STATE,,26,2013-07-02 00:00:00+00,Price,2012-12-03 00:00:00+00,Curren,#,1403,1,UPPER
132604,San Francisco Board of Supervisors,CA,9618,1955,,LOCAL,San Francisco,9,2017-01-08 00:00:00+00,Campos,2008-12-04 00:00:00+00,David,#,2636,1,LOWER
195109,Irvine City Council,CA,168988,858335,,LOCAL,Irvine,At Large,2018-12-01 00:00:00+00,Schott,2014-12-01 00:00:00+00,Lynn,#,3371,1,LOWER
168521,Norwalk City Council,CA,168432,858406,,LOCAL,Norwalk,At Large,2019-03-31 00:00:00+00,Vernola,2011-03-01 00:00:00+00,Luigi,#,3477,1,LOWER
168584,Temecula City Council,CA,168458,858421,,LOCAL,Temecula,At Large,2018-11-30 00:00:00+00,Comerchero,2014-11-25 00:00:00+00,Jeff,#,4015,1,LOWER
185286,Riverside City Council,CA,70037,992,,LOCAL,Riverside,3,2019-07-09 00:00:00+00,Soubirous,2014-01-01 00:00:00+00,Mike,#,2717,1,LOWER
177693,United States House of Representatives,CA,16874,757211,Democrat,NATIONAL,,13,2019-01-03 00:00:00+00,Lee,2013-01-03 00:00:00+00,Barbara,#,4507,1,LOWER
106432,California State Assembly,CA,80138,752653,Republican,STATE,,66,2016-12-05 00:00:00+00,Hadley,2014-12-01 00:00:00+00,David,#,2446,1,LOWER
194542,Glendale City Council,CA,168753,858344,,LOCAL,Glendale,At Large,2021-04-01 00:00:00+00,Najarian,2017-04-01 00:00:00+00,Ara,#,3376,1,LOWER
178367,Santa Ana City Council,CA,8033,747,,LOCAL,Santa Ana,2,2018-12-11 00:00:00+00,Martinez,2006-12-12 00:00:00+00,Michele,#,2645,1,LOWER
181381,Los Angeles County Board of Supervisors,CA,12634,2920,,LOCAL,Los Angeles,3,2018-12-03 00:00:00+00,Kuehl,2014-12-01 00:00:00+00,Sheila,12634,1614,1,LOWER
10397,United States House of Representatives,CA,10397,931,Democrat,NATIONAL,,34,2013-01-03 00:00:00+00,Roybal-Allard,2011-01-06 00:00:00+00,Lucille,#,4507,0,LOWER
39742,San Bernardino City Council,CA,17133,1001,,LOCAL,San Bernardino,3,2011-11-01 00:00:00+00,Brinker,0001-01-01 00:00:00+00,Tobin,#,4333,1,LOWER
195171,Ventura City Council,CA,168451,859440,,LOCAL,Ventura,At Large,2018-12-07 00:00:00+00,Nasarenko,2015-11-09 00:00:00+00,Erik,#,3479,7,LOWER
174455,Modesto City Council,CA,171505,858538,,LOCAL,Modesto,6,2019-11-12 00:00:00+00,Ridenour,2015-11-10 00:00:00+00,Douglas,#,3818,1,LOWER
200966,Chula Vista City Council,CA,170910,858516,,LOCAL,Chula Vista,3,2020-12-01 00:00:00+00,Padilla,2016-12-06 00:00:00+00,Stephen,#,3848,1,LOWER
199669,California Senate,CA,11086,752741,Republican,STATE,,1,2020-12-07 00:00:00+00,Gaines,2012-12-03 00:00:00+00,Ted,#,1403,1,UPPER
192550,California Senate,CA,32570,752738,Democrat,STATE,,31,2020-12-07 00:00:00+00,Roth,2012-12-03 00:00:00+00,Richard,#,1403,1,UPPER
188693,Concord City Council,CA,168559,858413,,LOCAL,Concord,At Large,2018-12-01 00:00:00+00,McGallian,2017-01-31 00:00:00+00,Tim,#,3423,1,LOWER
168805,Murrieta City Council,CA,168541,858386,,LOCAL,Murrieta,At Large,2018-12-04 00:00:00+00,Ingram,2014-12-02 00:00:00+00,Jonathan,#,3498,1,LOWER
187244,United States House of Representatives,CA,13593,757230,Republican,NATIONAL,,39,2019-01-03 00:00:00+00,Royce,2013-01-03 00:00:00+00,Edward,#,4507,1,LOWER
168523,Fullerton City Council,CA,168383,858431,,LOCAL,Fullerton,At Large,2018-11-30 00:00:00+00,Fitzgerald,2012-11-13 00:00:00+00,Jennifer,#,3791,1,LOWER
88130,San Jose City Council,CA,16444,2691,,LOCAL,San Jose,4,2014-12-01 00:00:00+00,Chu,2008-12-31 00:00:00+00,Kansen,#,2638,1,LOWER
168975,Glendale City Council,CA,168747,858344,,LOCAL,Glendale,At Large,2019-04-01 00:00:00+00,Gharpetian,2015-04-01 00:00:00+00,Vartan,#,3376,1,LOWER
13590,California Senate,CA,13590,810,Republican,STATE,,14,2010-12-06 00:00:00+00,Cogdill,0001-01-01 00:00:00+00,Dave,#,1403,0,UPPER
181415,Stockton City Council,CA,87659,758099,,LOCAL,Stockton,5,2019-01-01 00:00:00+00,Fugazi,2015-01-01 00:00:00+00,Christina,#,4253,1,LOWER
4357,San Francisco Board of Supervisors,CA,4357,1897,,LOCAL,San Francisco,8,2011-01-08 00:00:00+00,Dufty,0001-01-01 00:00:00+00,Bevan,#,2636,1,LOWER
122072,Berkeley City Council,CA,10994,1158,,LOCAL,Berkeley,4,2014-12-01 00:00:00+00,Arreguin,0001-01-01 00:00:00+00,Jesse,178416,4500,1,LOWER
776,Riverside City Council,CA,776,1278,,LOCAL,Riverside,4,2010-01-01 00:00:00+00,Schiavone,0001-01-01 00:00:00+00,Frank,#,2717,1,LOWER
72244,California Senate,CA,65763,752737,,STATE,,23,2014-04-04 00:00:00+00,VACANT,2013-12-01 00:00:00+00,VACANT,#,1403,1,UPPER
106379,California State Assembly,CA,6145,752711,Republican,STATE,,34,2016-12-05 00:00:00+00,Grove,2012-12-03 00:00:00+00,Shannon,#,2446,1,LOWER
201392,Oakland City Council,CA,86917,841062,,LOCAL,Oakland,4,2019-01-07 00:00:00+00,Washington,2015-01-05 00:00:00+00,Annie,#,2823,1,LOWER
168824,Elk Grove City Council,CA,168679,858390,,LOCAL,Elk Grove,At Large,2018-12-12 00:00:00+00,Nguyen,2017-02-02 00:00:00+00,Stephanie,#,3800,1,LOWER
197919,California State Assembly,CA,3398,752682,Republican,STATE,,77,2018-12-03 00:00:00+00,Maienschein,2012-12-03 00:00:00+00,Brian,134812,2446,1,LOWER
122139,Oakland City Council,CA,25372,1484,,LOCAL,Oakland,5,2015-01-05 00:00:00+00,Gallo,2013-01-07 00:00:00+00,Noel,#,2823,1,LOWER
403,California Senate,CA,403,692,Republican,STATE,,33,2012-12-03 00:00:00+00,Walters,2008-12-01 00:00:00+00,Mimi,192959,1403,0,UPPER
168815,Hayward City Council,CA,168408,858346,,LOCAL,Hayward,At Large,2018-11-13 00:00:00+00,Lamnin,2014-06-01 00:00:00+00,Sara,#,3518,1,LOWER
79792,California Senate,CA,17818,752726,Democrat,STATE,,26,2014-12-01 00:00:00+00,Mitchell,2013-09-26 00:00:00+00,Holly,63412,1403,1,UPPER
174685,Daly City Council,CA,173194,858545,,LOCAL,Daly City,At Large,2020-12-14 00:00:00+00,Manalo,2016-12-12 00:00:00+00,Juslyn,#,3532,1,LOWER
188489,United States House of Representatives,CA,32864,757232,Democrat,NATIONAL,,34,2019-01-03 00:00:00+00,Gomez,2017-07-13 00:00:00+00,Jimmy,188136,4507,1,LOWER
195987,Roseville City Council,CA,170980,858937,,LOCAL,Roseville,At Large,2018-12-05 00:00:00+00,Rohan,2014-12-03 00:00:00+00,Susan,#,3841,1,LOWER
32668,California Senate,CA,13279,740,Republican,STATE,,18,2012-12-03 00:00:00+00,Fuller,2010-12-06 00:00:00+00,Jean,#,1403,0,UPPER
10306,California Senate,CA,10306,711,Republican,STATE,,37,0001-01-02 00:00:00+00,Wyland,0001-01-01 00:00:00+00,Mark,#,1403,0,UPPER
186286,California State Assembly,CA,67255,752719,Democrat,STATE,,45,2017-12-31 00:00:00+00,Dababneh,2014-01-02 00:00:00+00,Matthew,#,2446,1,LOWER
32666,California Senate,CA,4795,803,Republican,STATE,,12,2012-12-03 00:00:00+00,Cannella,2010-12-06 00:00:00+00,Anthony,#,1403,0,UPPER
200114,San Diego City Council,CA,8387,752542,Democrat,LOCAL,San Diego,8,2018-12-03 00:00:00+00,Alvarez,2012-12-03 00:00:00+00,David,#,4259,1,LOWER
178374,Oxnard City Council,CA,4592,2202,,LOCAL,Oxnard,At Large,2020-12-01 00:00:00+00,MacDonald,2008-12-01 00:00:00+00,Bryan,#,4241,4,LOWER
98,United States House of Representatives,CA,98,834,Republican,NATIONAL,,41,2013-01-03 00:00:00+00,Lewis,2011-01-06 00:00:00+00,Jerry,#,4507,0,LOWER
69911,Sacramento City Council,CA,16807,2672,,LOCAL,Sacramento,3,2014-11-25 00:00:00+00,Cohn,2006-11-01 00:00:00+00,Steve,#,2630,1,LOWER
199474,Bakersfield Mayor,CA,133995,841036,,LOCAL,Bakersfield,BAKERSFIELD,2020-12-01 00:00:00+00,Goh,2016-12-01 00:00:00+00,Karen,#,1557,1,EXEC
201407,California State Assembly,CA,32883,752661,Democrat,STATE,,58,2018-12-03 00:00:00+00,Garcia,2012-12-03 00:00:00+00,Cristina,#,2446,1,LOWER
184381,San Diego City Council,CA,55379,752538,Democrat,LOCAL,San Diego,4,2018-12-03 00:00:00+00,Cole,2013-06-03 00:00:00+00,Myrtle,#,4259,1,LOWER
159381,United States House of Representatives,CA,17338,757200,Republican,NATIONAL,,8,2019-01-03 00:00:00+00,Cook,2013-01-03 00:00:00+00,Paul,#,4507,1,LOWER
168473,Fairfield City Council,CA,168446,858429,,LOCAL,Fairfield,At Large,2020-11-30 00:00:00+00,Vaccaro,2016-10-20 00:00:00+00,Richard,#,3505,1,LOWER
191268,San Mateo City Council,CA,173008,858947,,LOCAL,San Mateo,At Large,2020-12-07 00:00:00+00,Papan,2015-12-07 00:00:00+00,Diane,#,4413,1,LOWER
168624,Simi Valley City Council,CA,168534,858419,,LOCAL,Simi Valley,At Large,2018-12-01 00:00:00+00,Becerra,2014-12-15 00:00:00+00,Glen,#,3448,1,LOWER
