last_name,links,first_name,valid_to,district_id,chamber_type,city,valid_from,name_formal,party,id,district_sk,state,chamber_id,gov_type,num_officials,official_sk
Uresti,#,Carlos,2013-01-08 00:00:00+00,000000000019,UPPER,,2011-01-04 00:00:00+00,The Senate of Texas,Democrat,29467,2372,TX,2664,STATE,0,10304
Rodriguez,#,Justin,2011-06-01 00:00:00+00,000000000007,LOWER,San Antonio,2009-06-01 00:00:00+00,San Antonio City Council,Democrat,10220,1801,TX,1560,LOCAL,0,10220
Wu,#,Gene,2019-01-08 00:00:00+00,137,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,200008,760091,TX,2661,STATE,1,28349
Duncan,#,Robert,2013-01-08 00:00:00+00,000000000028,UPPER,,2009-01-06 00:00:00+00,The Senate of Texas,Republican,21622,2349,TX,2664,STATE,0,13203
Nirenberg,199561,Ron,2017-06-01 00:00:00+00,8,LOWER,San Antonio,2013-06-01 00:00:00+00,San Antonio City Council,,160164,760783,TX,1560,LOCAL,1,54475
Bell,#,Cecil,2015-01-05 00:00:00+00,000000000003,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56584,754652,TX,2661,STATE,0,28839
Frullo,#,John,2013-01-08 00:00:00+00,000000000084,LOWER,,2011-03-01 00:00:00+00,Texas House of Representatives,Republican,6670,5768,TX,2661,STATE,0,6670
Wheeler,#,Cody,2019-07-01 00:00:00+00,5,LOWER,Pasadena,2013-07-01 00:00:00+00,Pasadena City Council,,188799,858853,TX,3350,LOCAL,1,173587
Smithee,#,John,2015-01-05 00:00:00+00,000000000086,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56810,754735,TX,2661,STATE,0,12169
Gallegos,#,Robert,2020-01-02 00:00:00+00,I,LOWER,Houston,2014-01-02 00:00:00+00,Houston City Council,,200089,2995,TX,2814,LOCAL,1,69687
Weber,177716,Randy,2013-01-08 00:00:00+00,000000000029,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,14965,5903,TX,2661,STATE,0,14965
Burrows,#,Dustin,2019-01-08 00:00:00+00,83,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,194271,760037,TX,2661,STATE,1,82369
Whitacre,#,Veronica,2019-05-07 00:00:00+00,6,LOWER,McAllen,2015-05-05 00:00:00+00,McAllen City Commission,,197867,859012,TX,4098,LOCAL,1,173438
Zedler,#,William,2019-01-08 00:00:00+00,96,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,194285,760050,TX,2661,STATE,1,4813
Miles,#,Borris,2009-01-06 00:00:00+00,000000000146,LOWER,,0001-01-01 00:00:00+00,Texas House of Representatives,Democrat,48,5856,TX,2661,STATE,0,48
Greyson,#,Sandy,2019-06-01 00:00:00+00,12,LOWER,Dallas,2013-06-03 00:00:00+00,Dallas City Council,,179585,758052,TX,4287,LOCAL,1,13177
Anchia,#,Rafael,2015-01-05 00:00:00+00,000000000103,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56580,754752,TX,2661,STATE,0,5864
Cortez,#,Philip,2015-01-05 00:00:00+00,000000000117,LOWER,,2013-01-08 14:26:01+00,Texas House of Representatives,Democrat,57010,754766,TX,2661,STATE,0,44263
Ritter,#,Allan,2013-01-08 00:00:00+00,000000000021,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,1697,5890,TX,2661,STATE,0,1697
Green,#,Raymond,2019-01-03 00:00:00+00,000000000029,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Democrat,159962,757482,TX,4507,NATIONAL,1,7073
Sheffield,#,J.D.,2019-01-08 00:00:00+00,59,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,193886,760013,TX,2661,STATE,1,28555
Lindsey-Opel,#,Debbie,2018-11-30 00:00:00+00,At Large,LOWER,Corpus Christi,2017-07-11 00:00:00+00,Corpus Christi City Council,,197198,858616,TX,4549,LOCAL,1,174807
Smith,#,Rick,2021-05-01 00:00:00+00,At Large,LOWER,Plano,2017-05-09 00:00:00+00,Plano City Council,,176966,858986,TX,3792,LOCAL,1,173694
Moss,#,Frank,2013-05-01 00:00:00+00,000000000005,LOWER,Fort Worth,2009-05-01 00:00:00+00,Fort Worth City Council,,53068,1436,TX,4217,LOCAL,0,15760
VACANT,#,VACANT,2016-05-10 00:00:00+00,2,LOWER,El Paso,2016-02-28 00:00:00+00,El Paso City Council,,129463,758045,TX,1376,LOCAL,1,128578
Leach,#,Jeff ,2015-01-05 00:00:00+00,000000000067,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56775,754716,TX,2661,STATE,0,28897
Krause,#,Matt,2019-01-08 00:00:00+00,93,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,197632,760047,TX,2661,STATE,1,28611
Clardy,#,Travis,2019-01-08 00:00:00+00,11,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,192710,759965,TX,2661,STATE,1,28847
Lampson,#,Nick,2009-01-03 00:00:00+00,000000000022,LOWER,,2007-01-04 00:00:00+00,United States House of Representatives,Democrat,14390,1899,TX,4507,NATIONAL,0,14390
Fuller,#,George,2021-05-31 00:00:00+00,At Large,LOWER,McKinney,2017-05-31 00:00:00+00,McKinney City Council,,198877,859057,TX,3920,LOCAL,1,173545
Sanford,#,Scott,2015-01-05 00:00:00+00,000000000070,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56817,754719,TX,2661,STATE,0,28900
Ortega,#,Evelina,2019-01-08 00:00:00+00,77,LOWER,,2017-01-10 00:00:00+00,Texas House of Representatives,Democrat,194264,760031,TX,2661,STATE,1,140810
VACANT,#,VACANT,2015-02-18 00:00:00+00,13,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,,101085,759967,TX,2661,STATE,1,88435
Herrero,#,Abel,2011-01-01 00:00:00+00,000000000034,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,10835,5908,TX,2661,STATE,0,10835
Howard,#,Donna,2019-01-08 00:00:00+00,48,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,200426,760002,TX,2661,STATE,1,7036
Vielma,#,Nelly,2020-12-01 00:00:00+00,5,LOWER,Laredo,2016-12-27 00:00:00+00,Laredo City Council,,196477,858900,TX,4142,LOCAL,1,170647
Burkett,#,Cindy ,2013-01-08 00:00:00+00,000000000101,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,5354,5789,TX,2661,STATE,0,5354
Ward,#,Oscar,2020-06-01 00:00:00+00,5,LOWER,Irving,2014-06-01 00:00:00+00,Irving City Council,,175717,760549,TX,4313,LOCAL,1,78736
VACANT,#,VACANT,,000000000027,LOWER,,2018-04-06 00:00:00+00,United States House of Representatives,,196125,757480,TX,4507,NATIONAL,1,196125
Brown,#,Cassandra,2021-06-29 00:00:00+00,3,LOWER,El Paso,2017-06-27 00:00:00+00,El Paso City Council,,179199,758046,TX,1376,LOCAL,1,168568
Olivo,#,Dora,2011-01-01 00:00:00+00,000000000027,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,7022,5898,TX,2661,STATE,0,7022
Vacancy,#,Vacancy,2008-12-15 00:00:00+00,000000000017,UPPER,,0001-01-01 00:00:00+00,The Senate of Texas,,17211,2389,TX,2664,STATE,0,17211
Fallon,#,Pat,2019-01-08 00:00:00+00,106,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,192706,760060,TX,2661,STATE,1,28257
Pitts,#,Jim,2015-01-05 00:00:00+00,000000000010,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56806,754659,TX,2661,STATE,0,16222
Harris,#,Chris,2013-01-08 00:00:00+00,000000000009,UPPER,,2009-01-06 00:00:00+00,The Senate of Texas,Republican,21626,2339,TX,2664,STATE,0,12362
Johnson,#,Eddie,2013-01-03 00:00:00+00,000000000030,LOWER,,2011-01-03 00:00:00+00,United States House of Representatives,Democrat,15719,1831,TX,4507,NATIONAL,0,15719
Conaway,#,Kenneth,2019-01-03 00:00:00+00,000000000011,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Republican,186484,757464,TX,4507,NATIONAL,1,17337
Rodriguez,#,Justin,2015-01-05 00:00:00+00,000000000125,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56821,754774,TX,2661,STATE,0,28305
Wolff,#,Lana,2013-05-30 00:00:00+00,000000000005,LOWER,Arlington,2011-05-01 00:00:00+00,Arlington City Council,,54429,1390,TX,1646,LOCAL,0,745
Darling,#,Jim,2021-05-04 00:00:00+00,At Large,LOWER,McAllen,2013-05-07 00:00:00+00,McAllen City Commission,,195751,859167,TX,4098,LOCAL,1,173431
Ellis,#,Rodney,2017-01-10 00:00:00+00,000000000013,UPPER,,2013-01-08 00:00:00+00,The Senate of Texas,Democrat,112054,754812,TX,2664,STATE,1,13024
Lucio,#,Eduardo,2013-01-08 00:00:00+00,000000000027,UPPER,,2009-01-06 00:00:00+00,The Senate of Texas,Democrat,21629,2399,TX,2664,STATE,0,18051
Lewis,#,Tryon,2015-01-05 00:00:00+00,000000000081,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56776,754730,TX,2661,STATE,0,18003
Moreno,#,Paul,2009-01-06 00:00:00+00,000000000077,LOWER,,0001-01-01 00:00:00+00,Texas House of Representatives,Democrat,6604,5884,TX,2661,STATE,0,6604
Hurd,#,William,2019-01-03 00:00:00+00,000000000023,LOWER,,2015-01-06 00:00:00+00,United States House of Representatives,Republican,183855,757476,TX,4507,NATIONAL,1,86717
Dunnam,#,Jim,2011-01-01 00:00:00+00,000000000057,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,11174,5817,TX,2661,STATE,0,11174
Leibowitz,#,David,2011-01-01 00:00:00+00,000000000117,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,15250,5858,TX,2661,STATE,0,15250
Riley,#,Chris,2015-01-06 00:00:00+00,AT LARGE,LOWER,Austin,2009-06-22 00:00:00+00,Austin City Council,,72418,2019,TX,4171,LOCAL,0,14575
Scott,#,Connie ,2013-01-08 00:00:00+00,000000000034,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,773,5908,TX,2661,STATE,0,773
Krier,#,John,2017-06-01 00:00:00+00,9,LOWER,San Antonio,2013-10-18 00:00:00+00,San Antonio City Council,,160165,760786,TX,1560,LOCAL,1,69929
Hegar,#,Glenn,2014-12-05 00:00:00+00,000000000018,UPPER,,2013-01-08 00:00:00+00,The Senate of Texas,Republican,83857,754817,TX,2664,STATE,1,9908
Kadane,#,Sheffie,2013-06-03 00:00:00+00,000000000009,LOWER,Dallas,2011-06-01 00:00:00+00,Dallas City Council,,53102,1920,TX,4287,LOCAL,0,10856
Bernal,#,Diego,2014-11-12 00:00:00+00,1,LOWER,San Antonio,2013-06-01 00:00:00+00,San Antonio City Council,,106784,760777,TX,1560,LOCAL,1,17728
Klick,#,Stephanie,2015-01-05 00:00:00+00,000000000091,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56768,754740,TX,2661,STATE,0,28914
Barton,#,Joe,2013-01-03 00:00:00+00,000000000006,LOWER,,2011-01-03 00:00:00+00,United States House of Representatives,Republican,21496,1848,TX,4507,NATIONAL,0,7395
Nevárez,#,Poncho,2015-01-05 00:00:00+00,000000000074,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56791,754723,TX,2661,STATE,0,28582
Gervin-Hawkins,#,Barbara,2019-01-08 00:00:00+00,120,LOWER,,2017-01-10 00:00:00+00,Texas House of Representatives,Democrat,192960,760074,TX,2661,STATE,1,140592
Krause,#,Matt,2015-01-05 00:00:00+00,000000000093,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56771,754742,TX,2661,STATE,0,28611
Rose,#,Toni,2015-01-05 00:00:00+00,000000000110,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56816,754759,TX,2661,STATE,0,28922
Shemwell,#,La'Shadion,2021-05-31 00:00:00+00,1,LOWER,McKinney,2017-05-31 00:00:00+00,McKinney City Council,,197069,858960,TX,3920,LOCAL,1,173546
Marquez,#,Marisa ,2013-01-08 00:00:00+00,000000000077,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,18016,5884,TX,2661,STATE,0,18016
Truitt,#,Vicki,2013-01-08 00:00:00+00,000000000098,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,9150,5779,TX,2661,STATE,0,9150
Gray,#,Kelly,2019-06-01 00:00:00+00,8,LOWER,Fort Worth,2013-06-03 00:00:00+00,Fort Worth City Council,,181289,758024,TX,4217,LOCAL,1,53072
Perez,#,Mary Ann,2019-01-08 00:00:00+00,144,LOWER,,2017-01-10 00:00:00+00,Texas House of Representatives,Democrat,197840,760098,TX,2661,STATE,1,23187
Giddings,#,Helen,2015-01-05 00:00:00+00,000000000109,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56659,754758,TX,2661,STATE,0,11066
Lujan,#,John,2017-01-10 00:00:00+00,118,LOWER,,2016-02-01 00:00:00+00,Texas House of Representatives,Republican,129539,760072,TX,2661,STATE,1,125383
Flores,#,Bill,2013-01-03 00:00:00+00,000000000017,LOWER,,2011-01-03 00:00:00+00,United States House of Representatives,Republican,3114,1842,TX,4507,NATIONAL,0,3114
Patrick,#,Diane,2013-01-08 00:00:00+00,000000000094,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,9832,5798,TX,2661,STATE,0,9832
Alonzo,#,Roberto,2013-01-08 00:00:00+00,000000000104,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,4600,5795,TX,2661,STATE,0,4600
Sheffield,#,Ralph,2015-01-05 00:00:00+00,000000000055,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56822,754704,TX,2661,STATE,0,13425
Brimer,#,Kenneth,2009-01-13 00:00:00+00,000000000010,UPPER,,2009-01-06 00:00:00+00,The Senate of Texas,Republican,9744,2344,TX,2664,STATE,0,9744
Wagner,#,Jeff,2021-07-01 00:00:00+00,At Large,LOWER,Pasadena,2017-07-01 00:00:00+00,Pasadena City Council,,176919,858592,TX,3350,LOCAL,1,173582
Neugebauer,#,Randy,2017-01-03 00:00:00+00,000000000019,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Republican,123812,757472,TX,4507,NATIONAL,1,14639
Isaac,#,Jason ,2013-01-08 00:00:00+00,000000000045,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,4287,5838,TX,2661,STATE,0,4287
Hensarling,#,Jeb,2013-01-03 00:00:00+00,000000000005,LOWER,,2011-01-03 00:00:00+00,United States House of Representatives,Republican,9045,1845,TX,4507,NATIONAL,0,9045
Treviño,#,Roberto,2019-06-01 00:00:00+00,1,LOWER,San Antonio,2014-12-01 00:00:00+00,San Antonio City Council,,200126,760777,TX,1560,LOCAL,1,106786
Rivera,#,Robert,2017-05-30 00:00:00+00,3,LOWER,Arlington,2013-05-30 00:00:00+00,Arlington City Council,,181769,758029,TX,1646,LOCAL,1,15644
Israel,#,Celia,2015-01-05 00:00:00+00,000000000050,LOWER,,2014-02-12 00:00:00+00,Texas House of Representatives,Democrat,72426,754699,TX,2661,STATE,0,69425
Legler,#,Barbara,2013-01-08 00:00:00+00,000000000144,LOWER,,2012-11-07 00:00:00+00,Texas House of Representatives,Democrat,33165,5894,TX,2661,STATE,0,23187
Hutchison,#,Kay,2013-01-03 00:00:00+00,TX,UPPER,,2007-01-03 00:00:00+00,United States Senate,Republican,32264,69,TX,2675,NATIONAL,2,1575
Ritter,#,Allan,2015-01-05 00:00:00+00,000000000021,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56805,754670,TX,2661,STATE,0,1697
Guajardo,#,Paulette,2018-11-30 00:00:00+00,At Large,LOWER,Corpus Christi,2016-12-13 00:00:00+00,Corpus Christi City Council,,199712,858616,TX,4549,LOCAL,1,174805
Ashby,#,Trent,2015-01-05 00:00:00+00,000000000057,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56582,754706,TX,2661,STATE,0,28894
Gonzales,#,Larry ,2015-01-05 00:00:00+00,000000000052,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56745,754701,TX,2661,STATE,0,14837
Griffith,#,Jeff,2020-05-15 00:00:00+00,3,LOWER,Lubbock,2014-06-01 00:00:00+00,Lubbock City Council,,200060,858983,TX,4622,LOCAL,1,174848
Powell,#,Freda,2019-05-15 00:00:00+00,At Large,LOWER,Amarillo,2017-05-17 00:00:00+00,Amarillo City Council,,198005,858836,TX,4018,LOCAL,1,170420
Munguia,#,Joel,2021-05-31 00:00:00+00,3,LOWER,Brownsville,2017-05-23 00:00:00+00,Brownsville City Commission,,198048,858507,TX,4570,LOCAL,1,175014
Caraway,#,Dwaine,2019-06-01 00:00:00+00,4,LOWER,Dallas,2017-06-01 00:00:00+00,Dallas City Council,,179666,758062,TX,4287,LOCAL,1,179666
Bernal,53523,Diego,2019-01-08 00:00:00+00,123,LOWER,,2015-02-18 00:00:00+00,Texas House of Representatives,Democrat,192925,760077,TX,2661,STATE,1,17728
Burks,#,Andrew,2014-01-04 00:00:00+00,At Large,LOWER,Houston,2012-01-02 00:00:00+00,Houston City Council,,1047,3029,TX,2814,LOCAL,5,1047
Paul,#,Dennis,2019-01-08 00:00:00+00,129,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,200624,760083,TX,2661,STATE,1,82406
Larson,#,Lyle ,2015-01-05 00:00:00+00,000000000122,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56772,754771,TX,2661,STATE,0,11569
Young,#,Tiffinni,2017-06-01 00:00:00+00,7,LOWER,Dallas,2015-06-22 00:00:00+00,Dallas City Council,,160114,758056,TX,4287,LOCAL,1,110415
Vaught,#,Allen,2011-01-01 00:00:00+00,000000000107,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,18008,5787,TX,2661,STATE,0,18008
Farabee,#,David,2011-01-01 00:00:00+00,000000000069,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,5178,5871,TX,2661,STATE,0,5178
Price,#,Walter,2019-01-08 00:00:00+00,87,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,194275,760041,TX,2661,STATE,1,2861
Murphy,#,Jim,2009-01-01 00:00:00+00,000000000133,LOWER,,0001-01-01 00:00:00+00,Texas House of Representatives,Republican,5591,5851,TX,2661,STATE,0,5591
Martinez,#,Armando,2013-01-08 00:00:00+00,000000000039,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,5052,5915,TX,2661,STATE,0,5052
Deuell,#,Bob,2013-01-08 00:00:00+00,000000000002,UPPER,,2011-01-04 00:00:00+00,The Senate of Texas,Republican,29468,2335,TX,2664,STATE,0,2866
Jordan,#,Virginia,2019-05-07 00:00:00+00,1,LOWER,Beaumont,2017-05-09 00:00:00+00,Beaumont City Council,,174365,858606,TX,3661,LOCAL,1,171092
Anderson,#,Charles,2015-01-05 00:00:00+00,000000000056,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56581,754705,TX,2661,STATE,0,2046
Gowen,#,Rose,2021-05-31 00:00:00+00,At Large,LOWER,Brownsville,2013-05-31 00:00:00+00,Brownsville City Commission,,198036,858518,TX,4570,LOCAL,1,175010
Parker,#,Annise,2016-01-02 00:00:00+00,HOUSTON,EXEC,Houston,2012-01-02 00:00:00+00,Houston Mayor,Democrat,121336,210,TX,4485,LOCAL,1,7956
Dale,#,Anthony,2019-01-08 00:00:00+00,136,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,193226,760090,TX,2661,STATE,1,28348
Morrison,#,Laura,2015-01-06 00:00:00+00,AT LARGE,LOWER,Austin,2008-06-01 00:00:00+00,Austin City Council,,72417,2019,TX,4171,LOCAL,0,5232
VACANT,#,VACANT,2014-09-30 00:00:00+00,000000000028,UPPER,,2014-07-01 00:00:00+00,The Senate of Texas,,77634,754827,TX,2664,STATE,1,74037
O'Rourke,188474,Beto,2011-06-01 00:00:00+00,000000000008,LOWER,El Paso,2007-06-01 00:00:00+00,El Paso City Council,,18226,1849,TX,1376,LOCAL,0,18226
Button,#,Angie,2013-01-08 00:00:00+00,000000000112,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,8375,5781,TX,2661,STATE,0,8375
Frullo,#,John,2015-01-05 00:00:00+00,000000000084,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56743,754733,TX,2661,STATE,0,6670
Shaw,#,William,2019-06-01 00:00:00+00,2,LOWER,San Antonio,2017-06-01 00:00:00+00,San Antonio City Council,,181296,760785,TX,1560,LOCAL,1,168307
Toney,#,Keith,2014-12-01 00:00:00+00,2,LOWER,San Antonio,2014-08-14 00:00:00+00,San Antonio City Council,,109010,760785,TX,1560,LOCAL,1,88458
Edwards,#,Al,2011-01-01 00:00:00+00,000000000146,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,9036,5856,TX,2661,STATE,0,9036
Flores,#,Bill,2019-01-03 00:00:00+00,000000000017,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Republican,199156,757470,TX,4507,NATIONAL,1,3114
Noe,#,Michiel,2013-06-25 00:00:00+00,000000000005,LOWER,El Paso,2011-06-01 00:00:00+00,El Paso City Council,,53050,1424,TX,1376,LOCAL,0,4486
Hughes,#,Bryan,2015-01-05 00:00:00+00,000000000005,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56755,754654,TX,2661,STATE,0,3616
Strama,#,Mark,2013-07-02 00:00:00+00,000000000050,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,58956,754699,TX,2661,STATE,0,8271
Patterson Harris,#,Shelia,2020-05-08 19:12:58+00,2,LOWER,Lubbock,2016-06-25 00:00:00+00,Lubbock City Council,,197694,858563,TX,4622,LOCAL,1,174847
Darby,#,Drew,2015-01-05 00:00:00+00,000000000072,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56655,754721,TX,2661,STATE,0,17771
Williams-Wright,#,Gethrel,2018-02-18 00:00:00+00,At Large,LOWER,Beaumont,2017-05-09 00:00:00+00,Beaumont City Council,,195121,858594,TX,3661,LOCAL,1,171067
Martinez,#,Tony,2019-05-31 00:00:00+00,At Large,LOWER,Brownsville,2012-01-01 00:00:00+00,Brownsville City Commission,,176478,858518,TX,4570,LOCAL,1,174995
Johnson,#,Eddie,2019-01-03 00:00:00+00,000000000030,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Democrat,200532,757483,TX,4507,NATIONAL,1,15719
VanDeaver,#,Gary,2019-01-08 00:00:00+00,1,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,192698,759955,TX,2661,STATE,1,82160
Spink,#,Thomas,2015-06-01 00:00:00+00,At Large,LOWER,Irving,2013-06-01 00:00:00+00,Irving City Council,,78866,760551,TX,4313,LOCAL,2,78741
Hensarling,#,Jeb,2019-01-03 00:00:00+00,000000000005,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Republican,160034,757458,TX,4507,NATIONAL,1,9045
Lozano,#,Jose Manuel,2013-01-08 00:00:00+00,000000000043,LOWER,,2011-01-11 00:00:00+00,Texas House of Representatives,Democrat,1149,5911,TX,2661,STATE,0,1149
Anderson,#,Rodney ,2013-01-08 00:00:00+00,000000000106,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,12027,5790,TX,2661,STATE,0,12027
Palmer,#,William,2020-06-01 00:00:00+00,At Large,LOWER,Irving,2015-06-22 00:00:00+00,Irving City Council,,175723,760551,TX,4313,LOCAL,2,109020
King,#,Ken,2019-01-08 00:00:00+00,88,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,194276,760042,TX,2661,STATE,1,28910
VACANT,#,VACANT,2016-02-01 00:00:00+00,118,LOWER,,2015-08-10 00:00:00+00,Texas House of Representatives,,125384,760072,TX,2661,STATE,1,115384
